Kenteken,Brandstof omschrijving,Datum eerste afgifte Nederland,cumhelp,Cumulative
85BPB7,Diesel,2020-02-10,1,17393
H080JG,Diesel,2020-02-10,1,17394
VDX91K,Diesel,2020-02-10,1,17395
DXT31B,Diesel,2020-02-10,1,17396
94BPF8,Diesel,2020-02-10,1,17397
H657HP,Diesel,2020-02-10,1,17398
VFG73J,Diesel,2020-02-10,1,17399
H708HD,Diesel,2020-02-10,1,17400
VFG21J,Diesel,2020-02-10,1,17401
VFB39L,Diesel,2020-02-10,1,17402
VDV17J,Diesel,2020-02-10,1,17403
VFD29V,Diesel,2020-02-10,1,17404
VFG02L,Diesel,2020-02-10,1,17405
VFB43L,Diesel,2020-02-10,1,17406
H440HJ,Diesel,2020-02-10,1,17407
VFB40L,Diesel,2020-02-10,1,17408
VDT82D,Diesel,2020-02-10,1,17409
VFD77P,Diesel,2020-02-10,1,17410
VDV51L,Diesel,2020-02-10,1,17411
H773HJ,Diesel,2020-02-10,1,17412
VFG49K,Diesel,2020-02-10,1,17413
VFF42H,Diesel,2020-02-10,1,17414
G846ZX,Diesel,2020-02-10,1,17415
VDZ70G,Diesel,2020-02-10,1,17416
H829JG,Diesel,2020-02-10,1,17417
VFD85S,Diesel,2020-02-10,1,17418
VFG73N,Diesel,2020-02-10,1,17419
97BPF6,Diesel,2020-02-10,1,17420
VBP20T,Diesel,2020-02-10,1,17421
08BPF4,Diesel,2020-02-10,1,17422
H757JG,Diesel,2020-02-10,1,17423
VFG37L,Diesel,2020-02-10,1,17424
H873HB,Diesel,2020-02-10,1,17425
H695JG,Diesel,2020-02-10,1,17426
H272JH,Diesel,2020-02-10,1,17427
G879RV,Diesel,2020-02-10,1,17428
25BPH2,Diesel,2020-02-10,1,17429
23BPH2,Diesel,2020-02-10,1,17430
VDZ47R,Diesel,2020-02-10,1,17431
H375JH,Diesel,2020-02-10,1,17432
H044JH,Diesel,2020-02-10,1,17433
VDX25F,Diesel,2020-02-10,1,17434
VFG24N,Diesel,2020-02-10,1,17435
69BPG8,Diesel,2020-02-10,1,17436
VDN46D,Diesel,2020-02-10,1,17437
H881JG,Diesel,2020-02-10,1,17438
VFF85V,Diesel,2020-02-10,1,17439
00BPH2,Diesel,2020-02-10,1,17440
VFH59F,Diesel,2020-02-10,1,17441
H118JH,Diesel,2020-02-10,1,17442
DXP98X,Diesel,2020-02-10,1,17443
VFB25R,Diesel,2020-02-10,1,17444
H621HX,Diesel,2020-02-10,1,17445
VFH05G,Diesel,2020-02-10,1,17446
75BPH1,Diesel,2020-02-10,1,17447
VDV31K,Diesel,2020-02-10,1,17448
VFH42D,Diesel,2020-02-10,1,17449
H448GN,Diesel,2020-02-10,1,17450
H793JG,Diesel,2020-02-10,1,17451
H834JG,Diesel,2020-02-10,1,17452
74BPG7,Diesel,2020-02-10,1,17453
36BPF3,Diesel,2020-02-10,1,17454
VFH76F,Diesel,2020-02-10,1,17455
VDX96K,Diesel,2020-02-10,1,17456
H048HG,Diesel,2020-02-10,1,17457
VFB98J,Diesel,2020-02-10,1,17458
02BPH2,Diesel,2020-02-10,1,17459
VDZ76R,Diesel,2020-02-10,1,17460
H112JH,Diesel,2020-02-10,1,17461
VFH39D,Diesel,2020-02-10,1,17462
82BPG4,Diesel,2020-02-10,1,17463
ZG217K,Diesel,2020-02-10,1,17464
DVH58S,Diesel,2020-02-10,1,17465
VFH28F,Diesel,2020-02-10,1,17466
G745JH,Diesel,2020-02-10,1,17467
G706KD,Diesel,2020-02-10,1,17468
VFG35H,Diesel,2020-02-10,1,17469
82BPH1,Diesel,2020-02-10,1,17470
VFB42L,Diesel,2020-02-10,1,17471
VFF23N,Diesel,2020-02-10,1,17472
H753HH,Diesel,2020-02-10,1,17473
H108JH,Diesel,2020-02-10,1,17474
VFF24N,Diesel,2020-02-10,1,17475
82BPF8,Diesel,2020-02-10,1,17476
H925JG,Diesel,2020-02-10,1,17477
H708JG,Diesel,2020-02-10,1,17478
VFG41J,Diesel,2020-02-10,1,17479
VFG72J,Diesel,2020-02-10,1,17480
VFG33G,Diesel,2020-02-10,1,17481
VFG50F,Diesel,2020-02-10,1,17482
18BNV9,Diesel,2020-02-10,1,17483
VDV99F,Diesel,2020-02-10,1,17484
VFG23S,Diesel,2020-02-10,1,17485
VFB17T,Diesel,2020-02-10,1,17486
H986JG,Diesel,2020-02-10,1,17487
H404GV,Diesel,2020-02-10,1,17488
VDZ68X,Diesel,2020-02-10,1,17489
VDZ76H,Diesel,2020-02-10,1,17490
VFF07V,Diesel,2020-02-10,1,17491
VFG91R,Diesel,2020-02-10,1,17492
VBX59T,Diesel,2020-02-10,1,17493
ST745G,Diesel,2020-02-10,1,17494
VDV22B,Diesel,2020-02-10,1,17495
VFD59V,Diesel,2020-02-10,1,17496
VFB27R,Diesel,2020-02-10,1,17497
G686XT,Diesel,2020-02-10,1,17498
VFG94K,Diesel,2020-02-10,1,17499
VFG68P,Diesel,2020-02-10,1,17500
H945HT,Diesel,2020-02-10,1,17501
VFF22Z,Diesel,2020-02-10,1,17502
VFD60V,Diesel,2020-02-10,1,17503
VFG78J,Diesel,2020-02-10,1,17504
VDB58B,Diesel,2020-02-10,1,17505
VFG18J,Diesel,2020-02-10,1,17506
VFG59X,Diesel,2020-02-10,1,17507
H611HK,Diesel,2020-02-10,1,17508
VDT20P,Diesel,2020-02-10,1,17509
VFD04H,Diesel,2020-02-10,1,17510
VFG20J,Diesel,2020-02-10,1,17511
VFB51S,Diesel,2020-02-10,1,17512
VFH43D,Diesel,2020-02-10,1,17513
VFG84H,Diesel,2020-02-10,1,17514
VFG14N,Diesel,2020-02-10,1,17515
H453HX,Diesel,2020-02-10,1,17516
VFL94D,Diesel,2020-02-10,1,17517
VDX90K,Diesel,2020-02-10,1,17518
H486BV,Diesel,2020-02-10,1,17519
VFG22J,Diesel,2020-02-10,1,17520
VFG90F,Diesel,2020-02-10,1,17521
VFG15N,Diesel,2020-02-10,1,17522
VFG28B,Diesel,2020-02-10,1,17523
VFG60H,Diesel,2020-02-10,1,17524
VDL23T,Diesel,2020-02-10,1,17525
VDR94G,Diesel,2020-02-10,1,17526
VDV49S,Diesel,2020-02-10,1,17527
H690GS,Diesel,2020-02-10,1,17528
H571HX,Diesel,2020-02-10,1,17529
H768HL,Diesel,2020-02-10,1,17530
VDX36D,Diesel,2020-02-10,1,17531
VFF34X,Diesel,2020-02-10,1,17532
VFD05Z,Diesel,2020-02-10,1,17533
VDS69T,Diesel,2020-02-10,1,17534
VFH40D,Diesel,2020-02-10,1,17535
VFB12J,Diesel,2020-02-10,1,17536
H822HV,Diesel,2020-02-10,1,17537
H125GX,Diesel,2020-02-10,1,17538
VFG92G,Diesel,2020-02-10,1,17539
VFF34J,Diesel,2020-02-10,1,17540
VFF21V,Diesel,2020-02-10,1,17541
VFG73H,Diesel,2020-02-10,1,17542
H133HP,Diesel,2020-02-10,1,17543
H131HP,Diesel,2020-02-10,1,17544
VFD15V,Diesel,2020-02-10,1,17545
VFF18B,Diesel,2020-02-10,1,17546
VFF81H,Diesel,2020-02-10,1,17547
VFF19X,Diesel,2020-02-10,1,17548
VFG19T,Diesel,2020-02-10,1,17549
H773HL,Diesel,2020-02-10,1,17550
VFB98V,Diesel,2020-02-10,1,17551
VFG93K,Diesel,2020-02-10,1,17552
VFG79L,Diesel,2020-02-10,1,17553
VFD75D,Diesel,2020-02-10,1,17554
VFF41T,Diesel,2020-02-10,1,17555
VFH44D,Diesel,2020-02-10,1,17556
VFG82G,Diesel,2020-02-10,1,17557
VFD54J,Diesel,2020-02-10,1,17558
VFB40R,Diesel,2020-02-10,1,17559
VFB41L,Diesel,2020-02-10,1,17560
VFD01R,Diesel,2020-02-10,1,17561
J043GR,Diesel,2020-02-10,1,17562
VFF53F,Diesel,2020-02-10,1,17563
H743HS,Diesel,2020-02-10,1,17564
VFF05L,Diesel,2020-02-10,1,17565
VFG81R,Diesel,2020-02-10,1,17566
VFG50B,Diesel,2020-02-10,1,17567
VFD31V,Diesel,2020-02-10,1,17568
H362HZ,Diesel,2020-02-10,1,17569
VFB25V,Diesel,2020-02-10,1,17570
VFF63S,Diesel,2020-02-10,1,17571
VDP70B,Diesel,2020-02-10,1,17572
VBV87F,Diesel,2020-02-10,1,17573
VDZ64P,Diesel,2020-02-10,1,17574
VDB59B,Diesel,2020-02-10,1,17575
H826JG,Diesel,2020-02-10,1,17576
VFD81K,Diesel,2020-02-10,1,17577
H344HS,Diesel,2020-02-10,1,17578
VFF29B,Diesel,2020-02-10,1,17579
H838HS,Diesel,2020-02-10,1,17580
VFD03H,Diesel,2020-02-10,1,17581
VFD02H,Diesel,2020-02-10,1,17582
H460HR,Diesel,2020-02-10,1,17583
VDR60Z,Diesel,2020-02-10,1,17584
ZR790Z,Diesel,2020-02-10,1,17585
07BPF4,Diesel,2020-02-10,1,17586
32BPH2,Diesel,2020-02-10,1,17587
VDX45G,Diesel,2020-02-10,1,17588
VFF34N,Diesel,2020-02-10,1,17589
51BPG8,Diesel,2020-02-10,1,17590
VDK11N,Diesel,2020-02-10,1,17591
VFD49V,Diesel,2020-02-10,1,17592
80BPG3,Diesel,2020-02-10,1,17593
32BPG5,Diesel,2020-02-10,1,17594
05BPH2,Diesel,2020-02-10,1,17595
G171RS,Diesel,2020-02-10,1,17596
H340JH,Diesel,2020-02-10,1,17597
68BPH1,Diesel,2020-02-10,1,17598
VFD02R,Diesel,2020-02-10,1,17599
H892HX,Diesel,2020-02-10,1,17600
DXS68X,Diesel,2020-02-10,1,17601
VFG36L,Diesel,2020-02-10,1,17602
08JNH9,Diesel,2020-02-10,1,17603
H352HK,Diesel,2020-02-10,1,17604
H684JG,Diesel,2020-02-10,1,17605
VFD08J,Diesel,2020-02-10,1,17606
55BPH1,Diesel,2020-02-10,1,17607
H072JH,Diesel,2020-02-10,1,17608
H879JB,Diesel,2020-02-10,1,17609
VDZ09R,Diesel,2020-02-10,1,17610
80BPD8,Diesel,2020-02-10,1,17611
H004HF,Diesel,2020-02-10,1,17612
VFG35F,Diesel,2020-02-10,1,17613
31BPH2,Diesel,2020-02-10,1,17614
H042JH,Diesel,2020-02-10,1,17615
VDN12H,Diesel,2020-02-10,1,17616
VFH66F,Diesel,2020-02-10,1,17617
VFF60F,Diesel,2020-02-10,1,17618
VDT99P,Diesel,2020-02-10,1,17619
VDS98L,Diesel,2020-02-10,1,17620
H802HD,Diesel,2020-02-10,1,17621
VDT03R,Diesel,2020-02-10,1,17622
VDV01B,Diesel,2020-02-10,1,17623
VDV91Z,Diesel,2020-02-10,1,17624
XN384H,Diesel,2020-02-10,1,17625
VDL27T,Diesel,2020-02-10,1,17626
H541DG,Diesel,2020-02-10,1,17627
H049GP,Diesel,2020-02-10,1,17628
H325HR,Diesel,2020-02-10,1,17629
VDT72H,Diesel,2020-02-10,1,17630
VFG89F,Diesel,2020-02-10,1,17631
VFB11K,Diesel,2020-02-10,1,17632
VFG23N,Diesel,2020-02-10,1,17633
ZB710R,Diesel,2020-02-10,1,17634
74BPH1,Diesel,2020-02-10,1,17635
H187HP,Diesel,2020-02-10,1,17636
VDT04R,Diesel,2020-02-10,1,17637
H752HL,Diesel,2020-02-10,1,17638
75BPG7,Diesel,2020-02-10,1,17639
62BPH1,Diesel,2020-02-10,1,17640
H255HR,Diesel,2020-02-10,1,17641
VFH24F,Diesel,2020-02-10,1,17642
H825FZ,Diesel,2020-02-10,1,17643
VFG19J,Diesel,2020-02-10,1,17644
11BPG5,Diesel,2020-02-11,1,17645
VFG08H,Diesel,2020-02-11,1,17646
VFH15D,Diesel,2020-02-11,1,17647
66BPD7,Diesel,2020-02-11,1,17648
VFG75G,Diesel,2020-02-11,1,17649
H038JK,Diesel,2020-02-11,1,17650
H450JK,Diesel,2020-02-11,1,17651
45BPH2,Diesel,2020-02-11,1,17652
VFG26P,Diesel,2020-02-11,1,17653
VFF31B,Diesel,2020-02-11,1,17654
H989JB,Diesel,2020-02-11,1,17655
VFG51V,Diesel,2020-02-11,1,17656
VFG52L,Diesel,2020-02-11,1,17657
ZB652H,Diesel,2020-02-11,1,17658
82BPD8,Diesel,2020-02-11,1,17659
H306JJ,Diesel,2020-02-11,1,17660
H282HL,Diesel,2020-02-11,1,17661
H485BV,Diesel,2020-02-11,1,17662
11BPG7,Diesel,2020-02-11,1,17663
H379JK,Diesel,2020-02-11,1,17664
H763HP,Diesel,2020-02-11,1,17665
VFB84S,Diesel,2020-02-11,1,17666
54BPH2,Diesel,2020-02-11,1,17667
VFG05R,Diesel,2020-02-11,1,17668
ZG208T,Diesel,2020-02-11,1,17669
H970HX,Diesel,2020-02-11,1,17670
87BNZ9,Diesel,2020-02-11,1,17671
SX277P,Diesel,2020-02-11,1,17672
VFH32J,Diesel,2020-02-11,1,17673
VFH54J,Diesel,2020-02-11,1,17674
63BPH2,Diesel,2020-02-11,1,17675
VFF55D,Diesel,2020-02-11,1,17676
VFG41B,Diesel,2020-02-11,1,17677
H110HK,Diesel,2020-02-11,1,17678
63BPG8,Diesel,2020-02-11,1,17679
VFG75Z,Diesel,2020-02-11,1,17680
H972HX,Diesel,2020-02-11,1,17681
H770FR,Diesel,2020-02-11,1,17682
VFF02N,Diesel,2020-02-11,1,17683
78BPH2,Diesel,2020-02-11,1,17684
VFG43K,Diesel,2020-02-11,1,17685
VFH24J,Diesel,2020-02-11,1,17686
H689HJ,Diesel,2020-02-11,1,17687
96BPH2,Diesel,2020-02-11,1,17688
H761JD,Diesel,2020-02-11,1,17689
H964HX,Diesel,2020-02-11,1,17690
H597BB,Diesel,2020-02-11,1,17691
13BPG6,Diesel,2020-02-11,1,17692
VFG71L,Diesel,2020-02-11,1,17693
H969HX,Diesel,2020-02-11,1,17694
H512JK,Diesel,2020-02-11,1,17695
G938ZT,Diesel,2020-02-11,1,17696
VDF01B,Diesel,2020-02-11,1,17697
H693JD,Diesel,2020-02-11,1,17698
VFG88R,Diesel,2020-02-11,1,17699
VFD93V,Diesel,2020-02-11,1,17700
VFB55F,Diesel,2020-02-11,1,17701
H002HK,Diesel,2020-02-11,1,17702
75BPF9,Diesel,2020-02-11,1,17703
H471HX,Diesel,2020-02-11,1,17704
H509HR,Diesel,2020-02-11,1,17705
H354JK,Diesel,2020-02-11,1,17706
VFF84Z,Diesel,2020-02-11,1,17707
H486JK,Diesel,2020-02-11,1,17708
VBK18J,Diesel,2020-02-11,1,17709
H620JB,Diesel,2020-02-11,1,17710
H568JD,Diesel,2020-02-11,1,17711
51BPH2,Diesel,2020-02-11,1,17712
H236JB,Diesel,2020-02-11,1,17713
H432JJ,Diesel,2020-02-11,1,17714
VFF14J,Diesel,2020-02-11,1,17715
H504JK,Diesel,2020-02-11,1,17716
VFD79X,Diesel,2020-02-11,1,17717
VFB38H,Diesel,2020-02-11,1,17718
H423GS,Diesel,2020-02-11,1,17719
H117HN,Diesel,2020-02-11,1,17720
H003HK,Diesel,2020-02-11,1,17721
34BPH2,Diesel,2020-02-11,1,17722
VFG80R,Diesel,2020-02-11,1,17723
VFD36T,Diesel,2020-02-11,1,17724
VFF76X,Diesel,2020-02-11,1,17725
H104JK,Diesel,2020-02-11,1,17726
79BPH2,Diesel,2020-02-11,1,17727
17BPG3,Diesel,2020-02-11,1,17728
VDF30S,Diesel,2020-02-11,1,17729
VFG90R,Diesel,2020-02-11,1,17730
H974HX,Diesel,2020-02-11,1,17731
54BPF6,Diesel,2020-02-11,1,17732
H093JK,Diesel,2020-02-11,1,17733
78BPF9,Diesel,2020-02-11,1,17734
H327JJ,Diesel,2020-02-11,1,17735
34BNT1,Diesel,2020-02-11,1,17736
VFF69S,Diesel,2020-02-11,1,17737
VFG70R,Diesel,2020-02-11,1,17738
86BNZ9,Diesel,2020-02-11,1,17739
VDP09J,Diesel,2020-02-11,1,17740
VDG31X,Diesel,2020-02-11,1,17741
H968HX,Diesel,2020-02-11,1,17742
83BPH2,Diesel,2020-02-11,1,17743
H446JK,Diesel,2020-02-11,1,17744
VFH40J,Diesel,2020-02-11,1,17745
TR684X,Diesel,2020-02-11,1,17746
G188XH,Diesel,2020-02-11,1,17747
25BPB3,Diesel,2020-02-11,1,17748
H320BZ,Diesel,2020-02-11,1,17749
H034JK,Diesel,2020-02-11,1,17750
VFF65K,Diesel,2020-02-11,1,17751
57BPH2,Diesel,2020-02-11,1,17752
VFG97Z,Diesel,2020-02-11,1,17753
34BPG9,Diesel,2020-02-11,1,17754
VDR18F,Diesel,2020-02-11,1,17755
VFG92R,Diesel,2020-02-11,1,17756
H282JK,Diesel,2020-02-11,1,17757
VFH47B,Diesel,2020-02-11,1,17758
G320XV,Diesel,2020-02-11,1,17759
VDZ82J,Diesel,2020-02-11,1,17760
45BPG3,Diesel,2020-02-11,1,17761
VFG18P,Diesel,2020-02-11,1,17762
96BNZ9,Diesel,2020-02-11,1,17763
G455SJ,Diesel,2020-02-11,1,17764
VFG69H,Diesel,2020-02-11,1,17765
VDZ82T,Diesel,2020-02-11,1,17766
VFG68R,Diesel,2020-02-11,1,17767
94BNZ9,Diesel,2020-02-11,1,17768
VBG33R,Diesel,2020-02-11,1,17769
VDR66L,Diesel,2020-02-11,1,17770
H150JG,Diesel,2020-02-11,1,17771
VFD30T,Diesel,2020-02-11,1,17772
H847HS,Diesel,2020-02-11,1,17773
H498JK,Diesel,2020-02-11,1,17774
VDZ41X,Diesel,2020-02-11,1,17775
VFG74R,Diesel,2020-02-11,1,17776
VDR19T,Diesel,2020-02-11,1,17777
VFD45R,Diesel,2020-02-11,1,17778
VFG61D,Diesel,2020-02-11,1,17779
H971HX,Diesel,2020-02-11,1,17780
20BPH2,Diesel,2020-02-11,1,17781
VFG43D,Diesel,2020-02-11,1,17782
VFG96R,Diesel,2020-02-11,1,17783
VFG67Z,Diesel,2020-02-11,1,17784
V819TR,Diesel,2020-02-11,1,17785
VBR72N,Diesel,2020-02-11,1,17786
H973HX,Diesel,2020-02-11,1,17787
VFD50P,Diesel,2020-02-11,1,17788
VFG76R,Diesel,2020-02-11,1,17789
VFF75X,Diesel,2020-02-11,1,17790
VFB36J,Diesel,2020-02-11,1,17791
90BNZ9,Diesel,2020-02-11,1,17792
56BPH2,Diesel,2020-02-11,1,17793
H849HZ,Diesel,2020-02-11,1,17794
54BPG7,Diesel,2020-02-11,1,17795
VFG44K,Diesel,2020-02-11,1,17796
VFG32V,Diesel,2020-02-11,1,17797
H014JK,Diesel,2020-02-11,1,17798
H517HF,Diesel,2020-02-11,1,17799
VFG07P,Diesel,2020-02-11,1,17800
VFG32H,Diesel,2020-02-11,1,17801
VFG15P,Diesel,2020-02-11,1,17802
VFG68B,Diesel,2020-02-11,1,17803
VDT53P,Diesel,2020-02-11,1,17804
H126FV,Diesel,2020-02-11,1,17805
H342JF,Diesel,2020-02-11,1,17806
H202GL,Diesel,2020-02-11,1,17807
VDZ04T,Diesel,2020-02-11,1,17808
VFF44S,Diesel,2020-02-11,1,17809
VDZ62P,Diesel,2020-02-11,1,17810
VDR95R,Diesel,2020-02-11,1,17811
H772HL,Diesel,2020-02-11,1,17812
VDZ89X,Diesel,2020-02-11,1,17813
VDL50X,Diesel,2020-02-11,1,17814
VDZ36F,Diesel,2020-02-11,1,17815
H276JB,Diesel,2020-02-11,1,17816
H504HK,Diesel,2020-02-11,1,17817
VFG40H,Diesel,2020-02-11,1,17818
V116SV,Diesel,2020-02-11,1,17819
H392JK,Diesel,2020-02-11,1,17820
H156JK,Diesel,2020-02-11,1,17821
VFG09L,Diesel,2020-02-11,1,17822
VDV25J,Diesel,2020-02-11,1,17823
VDL31Z,Diesel,2020-02-11,1,17824
H652HV,Diesel,2020-02-11,1,17825
VFG06G,Diesel,2020-02-11,1,17826
VFB97V,Diesel,2020-02-11,1,17827
H311HS,Diesel,2020-02-11,1,17828
H425FG,Diesel,2020-02-11,1,17829
H330GZ,Diesel,2020-02-11,1,17830
VFF49X,Diesel,2020-02-11,1,17831
VDL25T,Diesel,2020-02-11,1,17832
H653HV,Diesel,2020-02-11,1,17833
VFG05K,Diesel,2020-02-11,1,17834
VFG74T,Diesel,2020-02-11,1,17835
VFG20N,Diesel,2020-02-11,1,17836
H715HS,Diesel,2020-02-11,1,17837
VFF60X,Diesel,2020-02-11,1,17838
VFH33D,Diesel,2020-02-11,1,17839
VFB63F,Diesel,2020-02-11,1,17840
VDP47N,Diesel,2020-02-11,1,17841
VFG69N,Diesel,2020-02-11,1,17842
VFG12J,Diesel,2020-02-11,1,17843
VFG08L,Diesel,2020-02-11,1,17844
VFG41K,Diesel,2020-02-11,1,17845
VFG24K,Diesel,2020-02-11,1,17846
VFB76V,Diesel,2020-02-11,1,17847
H430FG,Diesel,2020-02-11,1,17848
VDR94T,Diesel,2020-02-11,1,17849
H695HP,Diesel,2020-02-11,1,17850
VFG11F,Diesel,2020-02-11,1,17851
VFG57X,Diesel,2020-02-11,1,17852
VDX53G,Diesel,2020-02-11,1,17853
H294DV,Diesel,2020-02-11,1,17854
H175JB,Diesel,2020-02-11,1,17855
H137HG,Diesel,2020-02-11,1,17856
VDZ09H,Diesel,2020-02-11,1,17857
VFG48K,Diesel,2020-02-11,1,17858
VDX31K,Diesel,2020-02-11,1,17859
VFG95F,Diesel,2020-02-11,1,17860
VFG85R,Diesel,2020-02-11,1,17861
VDV88V,Diesel,2020-02-11,1,17862
H668HN,Diesel,2020-02-11,1,17863
VDZ85T,Diesel,2020-02-11,1,17864
H467JK,Diesel,2020-02-11,1,17865
H177JF,Diesel,2020-02-11,1,17866
VFG65J,Diesel,2020-02-11,1,17867
H128HP,Diesel,2020-02-11,1,17868
H436DP,Diesel,2020-02-11,1,17869
VFG07R,Diesel,2020-02-11,1,17870
H017JK,Diesel,2020-02-11,1,17871
VFF94B,Diesel,2020-02-11,1,17872
VFF12Z,Diesel,2020-02-11,1,17873
VFG72F,Diesel,2020-02-11,1,17874
VFB88R,Diesel,2020-02-11,1,17875
H319JJ,Diesel,2020-02-11,1,17876
VFG07H,Diesel,2020-02-11,1,17877
VFH17K,Diesel,2020-02-11,1,17878
VFG73B,Diesel,2020-02-11,1,17879
VFF55X,Diesel,2020-02-11,1,17880
VFG61X,Diesel,2020-02-11,1,17881
VFF92N,Diesel,2020-02-11,1,17882
VDL95X,Diesel,2020-02-11,1,17883
DXS54Z,Diesel,2020-02-11,1,17884
G704XX,Diesel,2020-02-11,1,17885
H663JD,Diesel,2020-02-11,1,17886
VFG41H,Diesel,2020-02-11,1,17887
H190HV,Diesel,2020-02-11,1,17888
VDZ19T,Diesel,2020-02-11,1,17889
VFG40K,Diesel,2020-02-11,1,17890
H357HZ,Diesel,2020-02-11,1,17891
VDZ87G,Diesel,2020-02-11,1,17892
H219JB,Diesel,2020-02-11,1,17893
VFH28J,Diesel,2020-02-11,1,17894
H426FG,Diesel,2020-02-11,1,17895
H407JK,Diesel,2020-02-11,1,17896
VFB81G,Diesel,2020-02-11,1,17897
VDT18H,Diesel,2020-02-11,1,17898
H422FG,Diesel,2020-02-11,1,17899
VDS68T,Diesel,2020-02-11,1,17900
VFF50X,Diesel,2020-02-11,1,17901
H065HK,Diesel,2020-02-11,1,17902
76BPG7,Diesel,2020-02-11,1,17903
VFG41R,Diesel,2020-02-11,1,17904
H967HX,Diesel,2020-02-11,1,17905
VFD26F,Diesel,2020-02-11,1,17906
H513GX,Diesel,2020-02-11,1,17907
H628HJ,Diesel,2020-02-11,1,17908
94BPH2,Diesel,2020-02-11,1,17909
G661TX,Diesel,2020-02-11,1,17910
G954LJ,Diesel,2020-02-11,1,17911
H137JF,Diesel,2020-02-11,1,17912
H538JB,Diesel,2020-02-11,1,17913
H097HX,Diesel,2020-02-11,1,17914
VDV16N,Diesel,2020-02-11,1,17915
16BPG6,Diesel,2020-02-11,1,17916
VFG86R,Diesel,2020-02-11,1,17917
21BPG5,Diesel,2020-02-11,1,17918
VFG74F,Diesel,2020-02-11,1,17919
04BPG6,Diesel,2020-02-11,1,17920
H657JB,Diesel,2020-02-11,1,17921
H047HZ,Diesel,2020-02-11,1,17922
VFG86J,Diesel,2020-02-11,1,17923
VFG98V,Diesel,2020-02-11,1,17924
VFG14R,Diesel,2020-02-11,1,17925
VFF96B,Diesel,2020-02-11,1,17926
VFF21Z,Diesel,2020-02-11,1,17927
VFF71R,Diesel,2020-02-11,1,17928
VFG82P,Diesel,2020-02-11,1,17929
H085HS,Diesel,2020-02-11,1,17930
H423FG,Diesel,2020-02-11,1,17931
H424FG,Diesel,2020-02-11,1,17932
H850HF,Diesel,2020-02-11,1,17933
VFG07K,Diesel,2020-02-11,1,17934
VFG75K,Diesel,2020-02-11,1,17935
H096DN,Diesel,2020-02-11,1,17936
VFG54H,Diesel,2020-02-11,1,17937
VDX31N,Diesel,2020-02-11,1,17938
H517JD,Diesel,2020-02-11,1,17939
VFG58X,Diesel,2020-02-11,1,17940
VDZ77Z,Diesel,2020-02-11,1,17941
VFF51R,Diesel,2020-02-11,1,17942
H913HS,Diesel,2020-02-11,1,17943
VDZ83T,Diesel,2020-02-11,1,17944
H794HS,Diesel,2020-02-11,1,17945
VFG92H,Diesel,2020-02-11,1,17946
VFF65X,Diesel,2020-02-11,1,17947
H198JK,Diesel,2020-02-11,1,17948
H262HP,Diesel,2020-02-11,1,17949
VDV85V,Diesel,2020-02-11,1,17950
H879HT,Diesel,2020-02-11,1,17951
H331GZ,Diesel,2020-02-11,1,17952
VFF77H,Diesel,2020-02-11,1,17953
VDT92V,Diesel,2020-02-11,1,17954
H845HS,Diesel,2020-02-11,1,17955
VFG77N,Diesel,2020-02-11,1,17956
VFG22S,Diesel,2020-02-11,1,17957
VFF45F,Diesel,2020-02-11,1,17958
VFG27N,Diesel,2020-02-11,1,17959
VFB36G,Diesel,2020-02-11,1,17960
H203GL,Diesel,2020-02-11,1,17961
VFG59P,Diesel,2020-02-11,1,17962
H830JD,Diesel,2020-02-11,1,17963
VFD40P,Diesel,2020-02-11,1,17964
30BPB3,Diesel,2020-02-11,1,17965
79BPF9,Diesel,2020-02-11,1,17966
H436JD,Diesel,2020-02-11,1,17967
VFD36X,Diesel,2020-02-11,1,17968
02BPG6,Diesel,2020-02-11,1,17969
H946BB,Diesel,2020-02-11,1,17970
H223JK,Diesel,2020-02-11,1,17971
VFG94R,Diesel,2020-02-11,1,17972
88BNZ9,Diesel,2020-02-11,1,17973
VFD20N,Diesel,2020-02-11,1,17974
H343HT,Diesel,2020-02-11,1,17975
H768HZ,Diesel,2020-02-11,1,17976
95BPH2,Diesel,2020-02-11,1,17977
VFG60Z,Diesel,2020-02-11,1,17978
VFG94N,Diesel,2020-02-11,1,17979
65BPH2,Diesel,2020-02-11,1,17980
H287HX,Diesel,2020-02-11,1,17981
H154JK,Diesel,2020-02-11,1,17982
33BPG9,Diesel,2020-02-11,1,17983
VFF23Z,Diesel,2020-02-11,1,17984
VFB79T,Diesel,2020-02-11,1,17985
52BPH2,Diesel,2020-02-11,1,17986
H458GT,Diesel,2020-02-11,1,17987
76BPF9,Diesel,2020-02-11,1,17988
VFG98Z,Diesel,2020-02-11,1,17989
77BPF9,Diesel,2020-02-11,1,17990
V055VR,Diesel,2020-02-11,1,17991
66BPH2,Diesel,2020-02-11,1,17992
VFG84R,Diesel,2020-02-11,1,17993
VFG63Z,Diesel,2020-02-11,1,17994
H406JB,Diesel,2020-02-11,1,17995
VFG05P,Diesel,2020-02-11,1,17996
H082JK,Diesel,2020-02-11,1,17997
H146JK,Diesel,2020-02-11,1,17998
H435DR,Diesel,2020-02-11,1,17999
H820GR,Diesel,2020-02-11,1,18000
H081FG,Diesel,2020-02-11,1,18001
17BPG5,Diesel,2020-02-11,1,18002
VFG75N,Diesel,2020-02-11,1,18003
VDZ84T,Diesel,2020-02-11,1,18004
